Video Id, Channel Id, Title, Tags, Description, Privacy, Date Published, Category Id, Category Name, Thumbnail Url, Watch Url, FileName, Date Backed Up, View Count, Comment Count, Like Count, Dislike Count, Length (seconds)
"K4sIVNoVd6o","UCakdSIPsJqiOLqylgoYmwQg","34 Apache Spark - Core APIs - Solution - compute daily revenue per product",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/K4sIVNoVd6o/maxresdefault.jpg","https://www.youtube.com/watch?v=K4sIVNoVd6o","34CCA175-Solution-ComputeDailyRevenuePerProductId.mp4","2020-12-26","1147","3","4","0","822"
"TtlnrzgLWqM","UCakdSIPsJqiOLqylgoYmwQg","33 Apache Spark - Core APIs - Solution - read, filter and join",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/TtlnrzgLWqM/maxresdefault.jpg","https://www.youtube.com/watch?v=TtlnrzgLWqM","33CCA175-Solution-ReadFilterAndJoin.mp4","2020-12-26","1341","0","4","0","1067"
"Bjv-EHCNCKE","UCakdSIPsJqiOLqylgoYmwQg","32 Apache Spark - Core APIs -  Solution Launch Spark Shell",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/Bjv-EHCNCKE/maxresdefault.jpg","https://www.youtube.com/watch?v=Bjv-EHCNCKE","32CCA175-Solution-LaunchSparkShell.mp4","2020-12-26","1272","0","5","0","609"
"xZXVPu5t9lg","UCakdSIPsJqiOLqylgoYmwQg","31 Apache Spark - Core APIs - Revision of problem statement",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/xZXVPu5t9lg/maxresdefault.jpg","https://www.youtube.com/watch?v=xZXVPu5t9lg","31CCA175-RevisionOfProblemStatement.mp4","2020-12-26","1453","1","3","0","253"
"UueI0ES9uis","UCakdSIPsJqiOLqylgoYmwQg","30 Apache Spark - Core APIs - Saving into different file formats using data frame",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/UueI0ES9uis/maxresdefault.jpg","https://www.youtube.com/watch?v=UueI0ES9uis","30CCA175-TransformationsAndActions-SavingIntoDifferentFileFormatsUsingDataFrames.mp4","2020-12-26","1696","0","2","0","624"
"iFlFQwws8vc","UCakdSIPsJqiOLqylgoYmwQg","29 Apache Spark - Core APIs - Save RDD is text file format - compressed",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/iFlFQwws8vc/maxresdefault.jpg","https://www.youtube.com/watch?v=iFlFQwws8vc","29CCA175-TransformationsAndActions-SaveRDDInTextFormatCompressed.mp4","2020-12-26","1705","0","5","0","689"
"jmOBxnxC93A","UCakdSIPsJqiOLqylgoYmwQg","28 Apache Spark - Core APIs - Save RDD In text file format",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/jmOBxnxC93A/maxresdefault.jpg","https://www.youtube.com/watch?v=jmOBxnxC93A","28CCA175-TransformationsAndActions-SaveRDDInTextFormat.mp4","2020-12-26","2305","0","5","0","914"
"6c6fSgNhtwY","UCakdSIPsJqiOLqylgoYmwQg","27 Apache Spark - Core APIs - SetOperations",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/6c6fSgNhtwY/maxresdefault.jpg","https://www.youtube.com/watch?v=6c6fSgNhtwY","27CCA175-TransformationsAndActions-SetOperations.mp4","2020-12-26","1548","2","8","0","1180"
"95s8fXET8sw","UCakdSIPsJqiOLqylgoYmwQg","26 Apache Spark - Core APIs - ranking - getTopNPricedProductsByCategory",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/95s8fXET8sw/maxresdefault.jpg","https://www.youtube.com/watch?v=95s8fXET8sw","26CCA175-TransformationsAndActions-ranking-getTopNPricedProductsByCategory.mp4","2020-12-26","1393","1","8","0","363"
"Yt3riQnVX7Y","UCakdSIPsJqiOLqylgoYmwQg","25 Apache Spark - Core APIs - ranking - getTopNPricedProducts",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/Yt3riQnVX7Y/maxresdefault.jpg","https://www.youtube.com/watch?v=Yt3riQnVX7Y","25CCA175-TransformationsAndActions-ranking-getTopNPricedProducts.mp4","2020-12-26","1617","2","8","0","690"
"O3BToayO6EE","UCakdSIPsJqiOLqylgoYmwQg","24 Apache Spark - Core APIs - ranking - getTopNPrices",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/O3BToayO6EE/maxresdefault.jpg","https://www.youtube.com/watch?v=O3BToayO6EE","24CCA175-TransformationsAndActions-ranking-getTopNPrices.mp4","2020-12-26","1875","0","5","0","650"
"zmVAPY6_X-M","UCakdSIPsJqiOLqylgoYmwQg","23 Apache Spark - Core APIs - ranking - groupByKey - Products Per Category",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/zmVAPY6_X-M/maxresdefault.jpg","https://www.youtube.com/watch?v=zmVAPY6_X-M","23CCA175-TransformationsAndActions-ranking-groupByCategory.mp4","2020-12-26","1860","0","7","0","382"
"KguYQvjnlG4","UCakdSIPsJqiOLqylgoYmwQg","22 Apache Spark - Core APIs - ranking - sortByKey and takeOrdered",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/KguYQvjnlG4/maxresdefault.jpg","https://www.youtube.com/watch?v=KguYQvjnlG4","22CCA175-TransformationsAndActions-ranking-sortByKey-and-takeOrdered.mp4","2020-12-26","2134","0","5","0","768"
"cEMDJCSrVZI","UCakdSIPsJqiOLqylgoYmwQg","21 Apache Spark - Core APIs - sortByKey",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/cEMDJCSrVZI/maxresdefault.jpg","https://www.youtube.com/watch?v=cEMDJCSrVZI","21CCA175-TransformationsAndActions-sortByKey.mp4","2020-12-26","2101","0","11","0","1176"
"2aoEaGhyCQw","UCakdSIPsJqiOLqylgoYmwQg","20 Apache Spark - Core APIs - aggregations - aggregateByKey",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/2aoEaGhyCQw/maxresdefault.jpg","https://www.youtube.com/watch?v=2aoEaGhyCQw","20CCA175-TransformationsAndActions-aggregations-aggregateByKey.mp4","2020-12-26","2736","5","4","2","1102"
"OpuyHXydDuA","UCakdSIPsJqiOLqylgoYmwQg","19 Apache Spark - Core APIs - aggregations - reduceByKey",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/OpuyHXydDuA/maxresdefault.jpg","https://www.youtube.com/watch?v=OpuyHXydDuA","19CCA175-TransformationsAndActions-aggregations-reduceByKey.mp4","2020-12-26","2082","1","4","1","457"
"CJFxQHljhA4","UCakdSIPsJqiOLqylgoYmwQg","18 Apache Spark - Core APIs - aggregations - groupByKey",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/CJFxQHljhA4/maxresdefault.jpg","https://www.youtube.com/watch?v=CJFxQHljhA4","18CCA175-TransformationsAndActions-aggregations-groupByKey.mp4","2020-12-26","2512","2","5","2","1274"
"R3BlZzSSueg","UCakdSIPsJqiOLqylgoYmwQg","17 Apache Spark - Core APIs - aggregations - combiner",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/R3BlZzSSueg/maxresdefault.jpg","https://www.youtube.com/watch?v=R3BlZzSSueg","17CCA175-TransformationsAndActions-aggregations-combiner.mp4","2020-12-26","2292","1","8","1","411"
"w_2qFA59JTg","UCakdSIPsJqiOLqylgoYmwQg","16 Apache Spark - Core APIs - aggregations - using actions",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/w_2qFA59JTg/maxresdefault.jpg","https://www.youtube.com/watch?v=w_2qFA59JTg","16CCA175-TransformationsAndActions-aggregations-usingActions.mp4","2020-12-26","2691","1","9","0","915"
"ZHedPKD_-ZU","UCakdSIPsJqiOLqylgoYmwQg","14 Apache Spark - Core APIs - Joining Data Sets - OuterJoin",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/ZHedPKD_-ZU/maxresdefault.jpg","https://www.youtube.com/watch?v=ZHedPKD_-ZU","14CCA175-TransformStageAndStore-JoiningDataSets-OuterJoin.mp4","2020-12-26","2401","1","9","0","1050"
"Sv-hKWEl7FE","UCakdSIPsJqiOLqylgoYmwQg","07 Apache Spark - Core APIs - Reading different file formats",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/Sv-hKWEl7FE/maxresdefault.jpg","https://www.youtube.com/watch?v=Sv-hKWEl7FE","07CCA175-TransformStageAndStore-ReadingDifferentFileFormats.mp4","2020-12-26","3366","1","6","0","575"
"XMUJdG6Pn9A","UCakdSIPsJqiOLqylgoYmwQg","12 Apache Spark - Core APIs - Filtering Data",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/XMUJdG6Pn9A/maxresdefault.jpg","https://www.youtube.com/watch?v=XMUJdG6Pn9A","12CCA175-TransformStageAndStore-FilteringData.mp4","2020-12-26","2941","0","9","0","1084"
"Q0xODrlBNTg","UCakdSIPsJqiOLqylgoYmwQg","15 Apache Spark - Core APIs - aggregations - Getting Started",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/Q0xODrlBNTg/maxresdefault.jpg","https://www.youtube.com/watch?v=Q0xODrlBNTg","15CCA175-TransformStageAndStore-Aggregation-GettingStarted.mp4","2020-12-26","2229","0","5","0","248"
"KXjVA4pAYWs","UCakdSIPsJqiOLqylgoYmwQg","13 Apache Spark - Core APIs - Joining Data Sets - Inner Join",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/KXjVA4pAYWs/maxresdefault.jpg","https://www.youtube.com/watch?v=KXjVA4pAYWs","13CCA175-TransformStageAndStore-JoiningDataSets-InnerJoin.mp4","2020-12-26","2615","0","7","0","635"
"G2C_jT5W5V8","UCakdSIPsJqiOLqylgoYmwQg","06 Apache Spark - Core APIs - RDD Preview data",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/G2C_jT5W5V8/maxresdefault.jpg","https://www.youtube.com/watch?v=G2C_jT5W5V8","06CCA175-TransformStageAndStore-RDD-PreviewData.mp4","2020-12-26","3367","0","12","2","1078"
"rtAakts8XBs","UCakdSIPsJqiOLqylgoYmwQg","11 Apache Spark - Core APIs - Row Level Transformations using flatMap",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/rtAakts8XBs/maxresdefault.jpg","https://www.youtube.com/watch?v=rtAakts8XBs","11CCA175-TransformStageAndStore-RowLevelTransformations-flatMap.mp4","2020-12-26","2636","1","4","0","560"
"uRsxsRzhCfw","UCakdSIPsJqiOLqylgoYmwQg","08 Apache Spark - Core APIs - Transformations Overview",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/uRsxsRzhCfw/maxresdefault.jpg","https://www.youtube.com/watch?v=uRsxsRzhCfw","08CCA175-TransformStageAndStore-TransformationsOverview.mp4","2020-12-26","2645","0","7","0","243"
"5H8uKqhK_Co","UCakdSIPsJqiOLqylgoYmwQg","05 Apache Spark - Core APIs - Create RDD",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/5H8uKqhK_Co/maxresdefault.jpg","https://www.youtube.com/watch?v=5H8uKqhK_Co","05CCA175-TransformStageAndStore-CreateRDD.mp4","2020-12-26","4199","3","8","0","821"
"71H1KgAupZw","UCakdSIPsJqiOLqylgoYmwQg","04 Apache Spark - Core APIs - Initializing the job",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/71H1KgAupZw/maxresdefault.jpg","https://www.youtube.com/watch?v=71H1KgAupZw","04CCA175-TransformStageAndStore-InitializingTheJob.mp4","2020-12-26","4210","1","12","0","1120"
"UjAcpJm2Fiw","UCakdSIPsJqiOLqylgoYmwQg","03 Apache Spark - Core APIs - Documentation",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/UjAcpJm2Fiw/maxresdefault.jpg","https://www.youtube.com/watch?v=UjAcpJm2Fiw","03CCA175-TransformStageAndStore-Documentation.mp4","2020-12-26","2885","0","5","0","290"
"QyCSkNNC9JM","UCakdSIPsJqiOLqylgoYmwQg","02 Apache Spark - Core APIs - Introduction to Spark",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/QyCSkNNC9JM/maxresdefault.jpg","https://www.youtube.com/watch?v=QyCSkNNC9JM","02CCA175-TransformStageAndStore-IntroductionToSpark.mp4","2020-12-26","2928","2","4","0","143"
"hq-HXGNMvKI","UCakdSIPsJqiOLqylgoYmwQg","01 Apache Spark - Core APIs - Introduction",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/hq-HXGNMvKI/maxresdefault.jpg","https://www.youtube.com/watch?v=hq-HXGNMvKI","01CCA175-TransformStageAndStore-Introduction.mp4","2020-12-26","3662","0","5","0","316"
"yXBrcOTa_w4","UCakdSIPsJqiOLqylgoYmwQg","01 Apache Sqoop - Introduction and objectives",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/yXBrcOTa_w4/maxresdefault.jpg","https://www.youtube.com/watch?v=yXBrcOTa_w4","01IntroductionAndObjectives.mp4","2020-12-26","5604","1","7","0","154"
"uAMqRgIrWI0","UCakdSIPsJqiOLqylgoYmwQg","25 Apache Sqoop - Sqoop Export - StageTables","cca,hdpcd,apache sqoop,certifications,big data","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/uAMqRgIrWI0/maxresdefault.jpg","https://www.youtube.com/watch?v=uAMqRgIrWI0","25SqoopExport-StageTables.mp4","2020-12-26","2900","3","12","0","1215"
"c3HfB0wZmok","UCakdSIPsJqiOLqylgoYmwQg","24 Apache Sqoop - Sqoop Export - Update and upsert/merge","cca,hdpcd,apache sqoop,certifications,big data","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/c3HfB0wZmok/maxresdefault.jpg","https://www.youtube.com/watch?v=c3HfB0wZmok","24SqoopExport-UpdateAndUpsert.mp4","2020-12-26","3655","3","13","1","913"
"L61_5sZYv9U","UCakdSIPsJqiOLqylgoYmwQg","23 Apache Sqoop - Sqoop Export - Column mapping","cca,hdpcd,apache sqoop,certifications,big data","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-11-24","28","Science & Technology","https://i.ytimg.com/vi/L61_5sZYv9U/maxresdefault.jpg","https://www.youtube.com/watch?v=L61_5sZYv9U","23SqoopExport-ColumnMapping.mp4","2020-12-26","3750","0","8","0","827"
"vhyRkXsOngY","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 27","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-29","28","Science & Technology","https://i.ytimg.com/vi/vhyRkXsOngY/hqdefault.jpg","https://www.youtube.com/watch?v=vhyRkXsOngY","livestream.str","2020-12-26","575","6","5","0","4795"
"69aEyO_7D0g","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 26","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-28","28","Science & Technology","https://i.ytimg.com/vi/69aEyO_7D0g/hqdefault.jpg","https://www.youtube.com/watch?v=69aEyO_7D0g","livestream.str","2020-12-26","440","0","7","0","5805"
"P5AgTOlPB5Y","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 25","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-27","28","Science & Technology","https://i.ytimg.com/vi/P5AgTOlPB5Y/maxresdefault.jpg","https://www.youtube.com/watch?v=P5AgTOlPB5Y","livestream.str","2020-12-26","471","3","7","0","2387"
"Kp72AcHgWjA","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 24","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-22","28","Science & Technology","https://i.ytimg.com/vi/Kp72AcHgWjA/hqdefault.jpg","https://www.youtube.com/watch?v=Kp72AcHgWjA","livestream.str","2020-12-26","482","1","6","0","5800"
"UfZKfr9CDl0","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 22","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-20","28","Science & Technology","https://i.ytimg.com/vi/UfZKfr9CDl0/hqdefault.jpg","https://www.youtube.com/watch?v=UfZKfr9CDl0","livestream.str","2020-12-26","521","1","8","0","6835"
"N3ckP1JadUk","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 21","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-19","28","Science & Technology","https://i.ytimg.com/vi/N3ckP1JadUk/hqdefault.jpg","https://www.youtube.com/watch?v=N3ckP1JadUk","livestream.str","2020-12-26","544","1","6","0","6716"
"dU36qj1rWJc","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 20","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-14","28","Science & Technology","https://i.ytimg.com/vi/dU36qj1rWJc/hqdefault.jpg","https://www.youtube.com/watch?v=dU36qj1rWJc","livestream.str","2020-12-26","492","0","4","0","6971"
"71XKu2jhjvw","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 19","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-13","28","Science & Technology","https://i.ytimg.com/vi/71XKu2jhjvw/hqdefault.jpg","https://www.youtube.com/watch?v=71XKu2jhjvw","livestream.str","2020-12-26","475","0","10","0","6677"
"mct4NaTiouU","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 18","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-12","28","Science & Technology","https://i.ytimg.com/vi/mct4NaTiouU/hqdefault.jpg","https://www.youtube.com/watch?v=mct4NaTiouU","livestream.str","2020-12-26","528","0","8","2","5899"
"fpEayp7yFzM","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 17","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-08","28","Science & Technology","https://i.ytimg.com/vi/fpEayp7yFzM/hqdefault.jpg","https://www.youtube.com/watch?v=fpEayp7yFzM","livestream.str","2020-12-26","609","0","8","0","7351"
"QbkrhVSuaVk","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 16","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-07","28","Science & Technology","https://i.ytimg.com/vi/QbkrhVSuaVk/hqdefault.jpg","https://www.youtube.com/watch?v=QbkrhVSuaVk","livestream.str","2020-12-26","589","0","7","0","6751"
"tppVHo052nU","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 15","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Public","2017-12-06","28","Science & Technology","https://i.ytimg.com/vi/tppVHo052nU/hqdefault.jpg","https://www.youtube.com/watch?v=tppVHo052nU","livestream.str","2020-12-26","592","1","13","0","4442"
"wTYQ9tPEcrk","UCakdSIPsJqiOLqylgoYmwQg","Big Data Certifications Workshop 14","#hangoutsonair,Hangouts On Air,#hoa","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/itversityin
https://twitter.com/itversity","Private","2017-12-05","28","Science & Technology","https://i9.ytimg.com/vi/wTYQ9tPEcrk/hqdefault.jpg?sqp=CMDqmv8F&rs=AOn4CLCOntm2T04JwojQe9H25orA_T41iw","https://www.youtube.com/watch?v=wTYQ9tPEcrk","livestream.str","2020-12-26","200","0","2","0","5811"
